ticker,roe,debt_to_equity,current_ratio,quick_ratio,oper_cash_flow,total_revenue,ebitda_margin,operating_margin,gross_margin,analyst_rating,pb_ratio,eps,market_cap,ev_to_ebitda,price_to_sales,payout_ratio,beta,shares_outstanding,float_shares,revenue_growth,rnd_to_revenue
SPCE,-0.83778,153.156,4.186,3.783,-352703008.0,7036000.0,0.0,-191.03264,0.0,,0.2917989,-13.89,116327592.0,-0.097,16.5332,0.0,2.107,40816700.0,34118585.0,-84.7,6582.051282051281
FRST,-0.0695,,,,,100555000.0,0.0,0.00993,0.0,1.0,0.6124861,-0.65,217806992.0,,2.1660483,1.0,0.637,24722700.0,20185371.0,11.5,
TFC,0.0013400001,,,,3900000000.0,11530999808.0,0.0,0.38662,0.0,2.18182,0.8741025,-0.19,51333967872.0,,4.4518228,0.5226,0.809,1309539968.0,1306094874.0,2.8000000000000003,
ARRY,-0.5346,241.665,2.281,1.459,153980000.0,915806976.0,0.14768,0.08703,0.32068002,2.11538,-6.846847,-1.95,811369152.0,11.027,0.8859609,0.0,1.653,152512992.0,137180265.0,-19.400000000000002,
TEX,0.13814999,140.239,2.113,0.938,339000000.0,5064000000.0,0.10644,0.05614,0.19767,3.07692,1.409086,3.67,2602351872.0,9.173,0.51389253,0.18530001,1.525,65600000.0,63937040.0,-4.9,
IMAX,0.09874,76.149,3.943,3.498,88756000.0,359752000.0,0.26256,0.19395,0.5557,1.63636,4.4199715,0.46,1323799808.0,16.817,3.6797566,0.0,0.79,53742000.0,43206994.0,9.5,1.5207633816793011
DAL,0.27521,151.356,0.378,0.248,7994999808.0,61935001600.0,0.12836,0.03925,0.21527,1.54167,1.882847,5.64,29278502912.0,6.187,0.4727295,0.0975,1.46,652955008.0,645244403.0,2.1,
PUMP,-0.16243,20.831,1.444,1.305,232162000.0,1397858944.0,0.17745,0.0575,0.25548,2.11111,0.6673782,-1.4,552281664.0,2.622,0.39509112,0.0,1.199,103910000.0,79190707.0,-11.4,
SNDR,0.04202,19.299,1.897,1.541,680200000.0,5373300224.0,0.10656,0.030030001,0.1658,2.5625,1.3147866,0.71,3928837632.0,7.692,0.73117775,0.5352,1.049,92169400.0,67397265.0,6.3,
SCI,0.32716998,292.194,0.508,0.421,1035936000.0,4215163904.0,0.30331,0.22968,0.26283002,1.33333,6.6036096,3.62,10833443840.0,11.969,2.5701122,0.337,0.974,142358000.0,130044483.0,2.8000000000000003,
USNA,0.06424,3.939,2.048,1.307,,876241984.0,0.082550004,0.062800005,0.80531996,0.0,1.0223409,1.82,536214304.0,6.201,0.6119477,0.0,0.597,18860000.0,9993677.0,9.5,
MTDR,0.19851999,57.887,0.789,0.582,2506202112.0,3437988096.0,0.74324,0.41666,0.79794997,1.52941,0.95946205,7.45,5073225728.0,3.355,1.4756379,0.1292,1.472,125203000.0,116517432.0,27.700000000000003,
CSX,0.26121,162.012,0.883,0.729,5436000256.0,14282000384.0,0.47535,0.30616,0.47535,1.92857,4.3416176,1.68,52834217984.0,10.615,3.699357,0.2917,1.22,1878550016.0,1874469426.0,-7.000000000000001,
ROKU,-0.04341,22.85,2.863,2.645,310094016.0,4252101120.0,0.022650002,-0.05356,0.438,2.15625,3.4842644,-0.73,8800300032.0,74.558,2.0696356,0.0,2.063,129528000.0,128597657.0,15.8,18.084066183847504
SYRE,-0.59279996,,11.256,11.156,-157410000.0,,0.0,0.0,0.0,1.16667,2.1316798,-3.18,771829056.0,-1.934,,0.0,2.795,60275600.0,46620133.0,,
HCI,0.28594,27.574,0.836,0.39,331816000.0,750051008.0,0.25307,-0.03595,0.3679,,3.3760087,8.89,1566924288.0,2.729,2.0890903,0.18,1.221,10764800.0,4815872.0,48.0,
CPT,0.025999999,79.752,0.036,0.026,787203008.0,1562268032.0,0.56773,0.1911,0.61534,2.32,2.8079073,1.08,12933204992.0,18.626,8.278481,3.7982001,0.809,108655000.0,104996081.0,1.7999999999999998,
DTM,0.08319,71.79,0.819,0.659,769000000.0,1044000000.0,0.70402,0.48845002,0.76628,2.33333,2.1773574,3.67,10107288576.0,18.791,9.681311,0.8243,0.804,101591000.0,101174164.0,26.3,
FOR,0.107930005,53.545,1.228,1.007,-412300000.0,1471000064.0,0.13949999,0.116239995,0.22937,1.5,0.6031206,3.29,992080576.0,8.367,0.6744259,0.0,1.464,50823800.0,19088911.0,5.2,
OLLI,0.12470999,33.32,3.265,1.416,227454000.0,2271705088.0,0.12918,0.13151,0.40254003,,3.9578056,3.23,6716105728.0,23.624,2.9564161,0.0,0.447,61407200.0,61012752.0,2.8000000000000003,
AIT,0.2223,31.316,3.567,2.373,464571008.0,4499368960.0,0.12474,0.11099,0.3033,1.625,4.603908,9.97,8390799360.0,15.585,1.8648835,0.1573,0.99,38084600.0,37661521.0,1.7999999999999998,
CRK,-0.13444,138.231,0.395,0.323,623544000.0,1431537024.0,0.51902,0.24601,0.55094004,3.13333,2.9297252,-1.13,6215719936.0,12.775,4.3419905,0.0,0.143,292918016.0,85256657.0,52.7,
CORZ,,,6.718,6.222,42896000.0,510672000.0,0.19233,-0.41752997,0.26103002,1.4,-3.1542277,-4.39,2607219968.0,29.904,5.1054688,0.0,,294891008.0,266239768.0,-33.1,5.284171714511456
PLXS,0.10929,18.678,1.53,0.675,442064992.0,3967611904.0,0.06984,0.04968,0.101009995,2.2,2.5105844,5.14,3389500928.0,12.072,0.85429245,0.0,0.801,27090000.0,26612636.0,1.4000000000000001,
WEST,-0.21150999,158.578,1.201,0.457,-13243000.0,850726016.0,0.00398,-0.02159,0.18076,1.0,5.903382,-0.89,578243648.0,421.767,0.6797061,0.0,0.494,94638896.0,14420622.0,6.5,
CVRX,-0.81584,70.976,12.062,10.704,-39144000.0,51292000.0,-1.14776,-0.66966003,0.83752,1.42857,2.637206,-2.65,192820320.0,-2.502,3.7592669,0.0,1.343,26036000.0,18059373.0,35.699999999999996,18.283144309737974
JWN,0.29577,375.702,1.195,0.415,1267000064.0,15015999488.0,0.076519996,0.05296,0.37427,3.28571,3.5031154,1.74,4042906112.0,6.332,0.2692399,0.4368,2.365,167235008.0,84490681.0,-2.1999999999999997,
SXC,0.14886,69.377,2.403,1.33,184600000.0,1883000064.0,0.13898,0.06927,0.17387,2.0,1.1060961,1.09,757204096.0,4.176,0.40212643,0.42200002,1.155,84651104.0,83891777.0,-10.7,
FCF,0.09909,,,,,448664000.0,0.0,0.39661998,0.0,2.16667,1.1032715,1.34,1601782784.0,,3.5701165,0.38810003,0.755,101927000.0,99301998.0,0.1,
XHR,0.01907,115.227,2.055,1.065,193756000.0,1060486016.0,0.21281,0.12550999,0.24607,2.28571,0.92018276,0.22,1163579904.0,11.092,1.0972139,2.2727,1.613,98703104.0,97663792.0,8.0,
APPS,-1.0169001,253.688,1.058,0.977,-11384000.0,483576992.0,0.05661,-0.07174,0.44501,,1.9435536,-3.04,318171200.0,25.454,0.65795356,0.0,2.42,105007000.0,93800482.0,-5.6000000000000005,7.578154593462422
BPMC,-0.47709998,208.496,2.802,2.618,-145552000.0,562121024.0,-0.28173,-0.27497998,0.96482,1.90909,18.91772,-2.51,6474042880.0,-42.394,11.517169,0.0,0.83,64582200.0,63897592.0,55.50000000000001,61.50067263223414
HLF,,,0.969,0.387,271800000.0,4950499840.0,0.1297,0.10052,0.45376998,2.75,-0.93767256,2.75,691795776.0,4.38,0.13974261,0.0,0.89,101847000.0,85538014.0,-3.4000000000000004,
SXT,0.11875,64.093,4.336,1.507,133039000.0,1564882944.0,0.16788,0.14374,0.32887,1.5,3.6318445,3.02,3999743744.0,17.584,2.555938,0.543,0.562,42437600.0,41522270.0,2.0,
SLDP,-0.21129,2.293,6.271,5.988,-63899000.0,20139000.0,0.0,-5.6107597,-0.0072000003,3.5,0.49230766,-0.54,204128960.0,-1.09,10.136003,0.0,1.429,182258000.0,153475707.0,90.0,417.55605381165924
ARIS,0.08457,63.419,1.216,1.117,178876000.0,435444000.0,0.43418998,0.24107,0.59349996,2.0,2.2570367,0.81,1507531904.0,8.54,3.4620569,0.5,1.843,32625300.0,27671077.0,13.900000000000002,0.3650650456542084
RDVT,0.08108,2.306,4.482,4.324,23960000.0,75189000.0,0.10817,0.018960001,0.81384003,1.0,6.3513513,0.5,550295936.0,62.957,7.3188357,0.0,1.694,13938600.0,10229834.0,29.9,
AFL,0.14408,29.429,8.352,7.515,,16888999936.0,0.27427998,0.057389997,0.45408002,2.92308,2.1834192,6.43,57506967552.0,12.929,3.4049954,0.32349998,0.829,542492992.0,537626838.0,-37.5,
AOSL,-0.02566,39.038,2.717,1.413,60464000.0,666398976.0,0.055760004,0.12612,0.24239,3.0,0.6347973,-0.8,576534016.0,19.89,0.8651484,0.0,2.024,29415000.0,24421493.0,44.9,13.841853588671487
LXP,0.02851,73.237,1.539,1.462,211256992.0,361070016.0,0.70162004,0.12189999,0.82565004,2.16667,1.1943864,0.2,2372656128.0,15.65,6.5711803,2.65,1.043,295756000.0,287936584.0,3.0,
ACEL,0.18257,220.532,2.42,2.215,137196000.0,1253067008.0,0.13485,0.08012,0.30355,1.0,3.6557376,0.41,943606656.0,7.226,0.7530377,0.0,,84628400.0,61094109.0,7.3,
EPR,0.06099,131.923,1.124,0.791,393136992.0,688251008.0,0.75548,0.51784,0.91406,2.61538,1.636839,1.6,3819081984.0,13.188,5.548967,2.125,1.267,76064600.0,74314298.0,3.9,
ESI,0.1169,64.292,3.948,2.772,331400000.0,2475599872.0,0.20431,0.13036999,0.42058,1.5,1.9805602,1.17,4990732288.0,12.278,2.0159688,0.2735,1.246,242504000.0,225492412.0,3.3000000000000003,2.678120262758969
CNXN,0.10109,0.346,3.155,2.668,64196000.0,2871139072.0,0.0398,0.02489,0.18426001,3.0,1.9918759,3.3,1731073280.0,12.252,0.60292214,0.1364,0.679,25397200.0,11109514.0,10.9,
BALL,0.08805,101.467,0.999,0.63,115000000.0,11795000320.0,0.1521,0.10799,0.20695,2.23529,2.5758996,1.37,14734536704.0,11.07,1.2492188,0.5839,1.104,282379008.0,281032622.0,-0.8,
GEF,0.1078,142.477,1.311,0.745,320700000.0,5508100096.0,0.12919,0.06289,0.19874,2.0,1.2460071,3.62,2618370048.0,7.96,0.4753672,0.5856,0.959,26106000.0,27760183.0,5.0,
PFG,0.09733,38.2,1.448,0.303,4995999744.0,15770300416.0,0.102910005,0.01721,0.43007,3.08333,1.5321206,4.67,17125950464.0,10.325,1.0859622,0.62310004,1.008,224191008.0,222733534.0,-8.799999999999999,
MGPI,0.01279,37.482,2.834,0.732,122339000.0,654715008.0,0.25639,0.114700004,0.40758,1.6,0.82015204,0.5,679421312.0,5.774,1.0377359,0.96,0.313,21271800.0,13452046.0,-28.7,
PGC,0.05307,,,,,227831008.0,0.0,0.18874,0.0,1.5,0.79882324,1.8,501584768.0,,2.201565,0.111099996,0.869,17761500.0,15047676.0,14.2,
HFWA,0.05948,,,,,220859008.0,0.0,0.30020002,0.0,2.5,0.91190463,1.48,803866624.0,,3.6397276,0.6284,0.522,34105500.0,33484455.0,21.8,
ADMA,0.81644994,23.528,5.967,2.757,118672000.0,426454016.0,0.34477,0.32602,0.51483,1.5,15.654237,0.81,5508442624.0,38.175,12.91685,0.0,0.571,238564000.0,233036257.0,59.099999999999994,0.33262724480854794
INGM,0.07299,102.213,1.398,0.917,333839008.0,47983669248.0,0.02179,0.01702,0.07179,1.93333,1.1458398,1.18,4278529536.0,6.909,0.089166366,0.0,,234826000.0,21812948.0,2.5,
GE,0.27197,106.4,1.075,0.727,5224999936.0,39680999424.0,0.24599001,0.21975,0.31882,1.4,11.563453,6.33,222614257664.0,23.639,5.610097,0.2334,1.313,1066390016.0,1062600970.0,10.9,3.613851419367828
CPRI,-0.66999,291.036,1.213,0.456,486000000.0,4630000128.0,0.07387,0.05472,0.63974,2.5625,1.6996027,-8.57,1815224448.0,13.395,0.3920571,0.0,1.641,117910000.0,114838245.0,-11.600000000000001,
FA,-0.09962,165.015,1.899,1.772,28196000.0,860204992.0,0.09711,-0.37175,0.47812998,2.3,1.9574722,-0.74,2565575424.0,54.604,2.9825163,0.0,1.22,173643008.0,79491332.0,51.6,8.063518318333964
TFSL,0.04291,,,,,304100992.0,0.0,0.38911998,0.0,3.0,1.9764879,0.28,3776746496.0,,12.419382,4.0357,0.802,280799008.0,50017989.0,-0.6,
BAND,-0.021389998,161.131,1.338,1.213,83883000.0,748486976.0,0.033299997,-0.012999999,0.37403,2.83333,1.1152722,-0.24,362794496.0,30.831,0.4847038,0.0,1.885,27754900.0,25562746.0,27.0,14.96030366387419
SW,0.04226,79.485,1.428,0.718,1676000000.0,25834999808.0,0.13838,0.07811,0.19594,1.83333,1.1461247,0.82,20531924992.0,9.53,0.7947329,2.285,1.05,521976000.0,517690024.0,161.3,
RYTM,-1.55905,69.127,3.239,2.935,-113879000.0,130126000.0,-2.02834,-0.98625,0.89726996,,177.35632,-4.34,3925262592.0,-15.186,30.16509,0.0,2.367,63597900.0,47042246.0,72.6,98.4174037771934
EIG,0.09844,0.353,1.11,0.585,90400000.0,860200000.0,0.15217,0.07897,0.14822,2.33333,1.0968693,4.12,1171618688.0,8.105,1.3620305,0.2913,0.566,24040600.0,23686724.0,-9.2,
PL,-0.25684,4.898,2.127,1.956,-14374000.0,244352000.0,-0.24379,-0.24566999,0.57651,,2.3367345,-0.42,1038232192.0,-14.241,4.2489204,0.0,1.568,281092992.0,223532767.0,4.6,37.285960295025504
URGN,,,6.01,5.593,-96766000.0,90398000.0,-1.05481,-1.08113,0.90176004,1.42857,-49.278847,-2.96,472601888.0,-4.121,5.2280126,0.0,0.67,46107500.0,36992561.0,4.3999999999999995,60.630979035212704
RJF,,39.609,,,,13623000064.0,0.0,0.20076999,0.93297994,2.53333,2.4446824,10.38,28744742912.0,,2.1100156,0.183,1.041,203100000.0,179341362.0,10.299999999999999,
RS,0.102910005,24.741,3.166,1.475,1368000000.0,13674900480.0,0.09823,0.07874,0.29384002,2.375,2.2028346,14.07,15555034112.0,12.66,1.1374879,0.3198,0.901,52588100.0,52288880.0,-4.3999999999999995,
EHC,0.24576001,92.007,1.064,0.84,1052600000.0,5512600064.0,0.22358,0.18345,0.42053002,1.16667,5.44163,4.86,11736803328.0,12.259,2.1290867,0.1358,0.787,100797000.0,99393832.0,10.6,
PRU,0.07908,148.073,0.999,0.881,775000000.0,60366000128.0,0.04674,0.0683,0.25792998,2.8125,1.2168005,6.35,36361830400.0,17.131,0.60235614,0.82809997,1.048,354007008.0,352704360.0,-42.699999999999996,
CWAN,0.55821,6.087,5.088,4.79,88784000.0,475948000.0,0.08523,0.05582,0.72952,1.36364,4.9391303,1.7,6438734336.0,147.034,13.528231,0.0,0.781,254587008.0,252117293.0,23.5,29.480388447471306
WTS,0.1808,14.691,2.593,1.539,361100000.0,2252199936.0,0.20069,0.15859,0.47154,,4.120137,8.7,7042700800.0,15.441,3.1270318,0.1899,1.078,27394400.0,26983225.0,-1.3,
UNH,0.22700001,77.277,0.849,0.54,28515999744.0,410057015296.0,0.088369995,0.08322,0.21989,1.44444,3.6267939,23.88,362524016640.0,11.672,0.88408196,0.3516,0.571,910224000.0,915246000.0,9.8,
BMI,0.22799999,,2.919,1.725,166600992.0,852489024.0,0.2384,0.22254999,0.40756,2.33333,10.430073,4.55,6692967936.0,32.482,7.85109,0.2841,0.827,29453300.0,29299266.0,13.200000000000001,
J,0.0817,60.421,1.255,1.22,743768000.0,11623669760.0,0.10695,0.0777,0.24937001,2.05556,3.5011983,3.66,14679545856.0,14.054,1.2629012,0.3169,0.765,122544000.0,121103784.0,4.3999999999999995,
CGEM,-0.32096002,0.364,13.53,13.229,-145303008.0,,0.0,0.0,0.0,1.22222,0.7681634,-2.78,457363936.0,-0.443,,0.0,-0.069,59014700.0,38978904.0,,
ACRE,-0.06002,217.052,4.211,4.204,35549000.0,87802000.0,0.0,0.39602003,1.0,3.42857,0.4172132,-0.64,226833712.0,,2.5834687,22.666698,1.329,54857000.0,53952799.0,-102.95947333454127,
LMAT,0.13767,53.33,16.493,13.646,,226256000.0,0.27718002,0.21089001,0.68795997,2.27273,5.307468,1.97,1846753280.0,27.081,8.162229,0.3452,0.851,22594400.0,20567138.0,12.0,6.493529802394242
ETNB,-0.69295996,6.207,18.027,16.861,-399840000.0,,0.0,0.0,0.0,1.45455,1.9399567,-3.46,1174441344.0,-1.626,,0.0,1.474,145984000.0,103181620.0,,
RGA,0.076009996,49.896,1.504,0.882,5063000064.0,21030000640.0,0.06849,0.085360005,0.12734,1.9,1.143955,11.83,13043393536.0,9.154,0.62022793,0.29729998,0.566,66086000.0,65688133.0,-17.0,
NWPX,0.09134,35.805,4.016,2.661,85988000.0,495448000.0,0.12968999,0.04796,0.19101,2.0,1.0032499,3.27,378132512.0,7.939,0.76321334,0.0,0.959,9878070.0,9558320.0,2.6,
STWD,0.053540003,242.902,20.487,17.561,646585984.0,400750016.0,0.0,-0.22989,0.87962997,2.125,0.9946012,1.1,6592731136.0,,16.450981,1.7455001,1.311,337743008.0,320069866.0,-28.1,
EMBC,,,2.237,1.448,43500000.0,1107699968.0,0.08667,0.2142,0.64331,2.8,-0.9345935,0.99,718541184.0,21.947,0.64867854,0.6061,1.186,58134400.0,53676104.0,-5.6000000000000005,7.751050019091256
REI,0.08202,45.316,0.48,0.372,194423712.0,350210848.0,0.65850997,0.21824,0.78660005,3.0,0.20131823,0.34,179780016.0,2.436,0.5133479,0.0,0.923,206524992.0,151636275.0,-16.2,
GBIO,-0.91015,108.533,5.503,5.328,-88563000.0,19892000.0,0.0,-4.85721,-1.40157,,0.2859363,-1.98,24660932.0,0.866,1.2397412,0.0,2.757,67013400.0,49150938.0,45.5,369.9617956064948
JBTM,-0.039690003,48.389,1.258,0.545,257800000.0,2177799936.0,0.0433,-0.19857,0.35756,2.28571,1.2987602,-1.43,5361789952.0,76.25,2.4620214,0.1521,1.249,51965400.0,51113205.0,117.7,3.933965577801194
SCVL,0.11971,56.701,4.111,1.013,102638000.0,1202884992.0,0.1016,0.05134,0.35647,,0.72289914,2.68,469165984.0,5.946,0.39003396,0.2015,1.407,27174400.0,17170690.0,-6.2,
IPI,-0.3532,0.787,5.167,2.505,41880000.0,217864992.0,0.20638001,0.07135,0.18913999,,1.0351167,-16.53,510045792.0,8.446,2.3411095,0.0,,13320600.0,10210684.0,21.2,
ULCC,0.12903,840.526,0.491,0.428,-146000000.0,3822000128.0,-0.05233,-0.11184,0.07012,3.0,1.3563724,0.3,773262144.0,-24.528,0.20231871,0.0,2.563,227764992.0,55943530.0,5.4,
BCC,0.14259,24.166,2.818,1.475,382382016.0,6615368192.0,0.084180005,0.03546,0.18941,2.28571,1.5212059,9.57,3244004096.0,6.192,0.49037394,0.0857,,37906100.0,37435447.0,-6.6000000000000005,
WSBF,0.05501,,,,,133551000.0,0.0,0.12805,0.0,,0.65553594,1.02,236192256.0,,1.7685548,0.4412,0.701,19281000.0,15573531.0,-6.5,
K,0.38149,155.528,0.8,0.44,1512000000.0,12632000512.0,0.18786,0.14823,0.36661,3.0,7.3271885,3.97,28684916736.0,14.621,2.2708135,0.5718,0.309,345216000.0,342102743.0,-3.6999999999999997,
RKT,0.07332,154.542,21.12,2.928,-2629239040.0,5416391168.0,0.23082,0.42924,1.0,2.83333,2.4288092,0.21,23221600256.0,18.154,4.285448,0.0,2.34,138400000.0,133457050.0,150.5,
MKSI,0.07927,205.857,3.192,1.715,528000000.0,3585999872.0,0.24149,0.14882,0.4763,1.61538,2.1112595,2.81,4905772032.0,10.489,1.3680346,0.3132,1.803,67447200.0,66912006.0,4.7,6.9593147751606
LAZR,,,4.047,3.628,-276630016.0,75395000.0,0.0,-2.91149,-0.28238,,-0.6808603,-8.7,164526240.0,-1.311,2.1821904,0.0,2.059,40515200.0,36799334.0,1.7000000000000002,211.1634940402064
BOW,0.13597,1.162,1.35,0.311,294287008.0,425660000.0,0.13208,0.16686001,0.34103,,3.6116745,1.29,1337864192.0,22.337,3.1430347,0.0,,32662700.0,31296076.0,44.1,
LAD,0.13145,204.972,1.179,0.247,454800000.0,36804698112.0,0.05271,0.04429,0.15394,1.52941,1.1469566,31.69,7730307072.0,11.06,0.21003588,0.0669,1.48,26030600.0,23219791.0,7.199999999999999,
HMST,-0.30452,,,,,78454000.0,0.0,-0.10711,0.0,2.33333,0.55335224,-7.49,221751776.0,,2.8265197,0.0,1.333,18920800.0,15238819.0,6.6000000000000005,
AMRK,0.080690004,124.324,1.577,0.174,145143008.0,10593046528.0,0.00674,0.0054900004,0.01567,2.2,0.9193027,2.15,563279808.0,19.564,0.053174485,0.3721,0.367,23019200.0,17064352.0,31.900000000000002,
PM,,,0.79,0.364,11626000384.0,38385999872.0,0.42310002,0.41017,0.65680003,1.8125,-24.750143,6.36,269822738432.0,19.502,7.0291967,0.84269994,0.523,1556519936.0,1552610324.0,5.800000000000001,
CWBC,0.042090002,,,,,120399000.0,0.0,0.33416,0.0,2.0,0.9134936,0.58,339762336.0,,2.8219697,0.8276,0.748,19061000.0,14820506.0,73.0,
AVPT,-0.11756,6.102,1.771,1.697,88894000.0,330481984.0,0.03797,0.054419998,0.75029,1.625,12.216655,-0.16,3437598464.0,252.361,10.4017725,0.0,1.304,202874000.0,101676525.0,19.5,14.433244003902088
KRC,0.03937,84.697,1.891,1.695,,1128022016.0,0.56546,0.27225,0.66822,2.70588,0.6771994,1.77,3664969216.0,13.437,3.2490227,1.2203,,118269000.0,107492443.0,-2.8000000000000003,
STNG,0.18065001,33.252,4.197,4.067,666956032.0,1066598976.0,0.53205,0.28232,0.67166,1.7,0.66301286,10.26,2092178432.0,4.15,1.9615418,0.1559,-0.131,51016300.0,40321797.0,-45.300000000000004,
NEWT,0.1865,241.169,35.642,7.263,-153014000.0,338729984.0,0.48817003,0.51704,0.82772005,,0.9116836,1.96,261710144.0,3.869,0.77262175,0.38779998,1.322,27289900.0,24703237.0,29.599999999999998,
GD,0.18228,51.775,1.339,0.729,4235000064.0,49208000512.0,0.12006,0.10529,0.15432,2.32,3.2679784,14.42,72740683776.0,14.082,1.4782288,0.39970002,0.497,268396000.0,251172595.0,13.900000000000002,
RYAM,-0.057010002,105.118,1.502,0.854,203610000.0,1630307968.0,0.13216,0.05903,0.101560004,2.0,0.37562376,-0.64,271346080.0,4.306,0.16643853,0.0,2.633,66751800.0,56637185.0,0.0,
EL,-0.15976,215.926,1.414,0.891,1560000000.0,14785999872.0,0.14548,0.10845,0.73928,2.89286,4.8356514,-2.42,21011314688.0,12.789,1.4210277,4.7143,1.111,234172992.0,232968187.0,-9.9,
KALV,-1.5050101,3.984,10.438,10.252,-127648000.0,,0.0,0.0,0.0,1.3,4.25307,-3.77,619953536.0,-2.237,,0.0,0.049,49715600.0,29072212.0,,
BANR,0.1009,,,,,614044992.0,0.0,0.37557998,0.0,,1.1617976,5.09,2130102400.0,,3.468968,0.3772,0.885,34490000.0,33705325.0,9.0,
NNI,0.054130003,252.23,6.732,6.297,662889984.0,1354961024.0,0.0,0.21531999,0.81325996,3.0,1.1478705,5.02,3852371968.0,,2.8431606,0.22309999,0.931,25703400.0,12672445.0,36.3,
FARO,-0.00342,35.397,2.308,1.703,29085000.0,341046016.0,0.09408,0.047480002,0.56029,1.5,3.131836,-0.04,814806400.0,18.517,2.3891392,0.0,1.49,19226200.0,16414402.0,-1.6,11.446604636568795
LUV,0.05593,85.371,0.772,0.671,1426000000.0,27581999104.0,0.06856,-0.025050001,0.22173999,2.95833,1.8257879,0.89,17098828800.0,8.929,0.6199271,0.809,1.175,569865984.0,509642381.0,1.6,
GS,0.12222,593.344,1.542,1.412,-22403999744.0,53043998720.0,0.0,0.38146,0.82837,2.47826,1.4946197,43.09,170352754688.0,,3.211537,0.2727,1.311,306840992.0,291024592.0,6.3,
PHAT,,,3.578,3.359,-282680000.0,81859000.0,0.0,-2.7652802,0.86231005,1.44444,-0.4970158,-5.18,168601040.0,-1.864,2.0596519,0.0,0.153,69814096.0,56825886.0,1391.6000000000001,32.203092675058734
DH,-0.65485,41.686,2.297,2.135,58196000.0,252202000.0,0.16624,0.00533,0.83867997,,0.6833333,-3.54,287721376.0,10.443,1.140837,0.0,1.485,107963000.0,37310418.0,-5.5,14.420113023375288
PHM,0.25522,17.795,6.989,0.578,1575234944.0,17890439168.0,0.21535999,0.17322001,0.28603,2.0,1.6569654,14.16,20368394240.0,5.639,1.1385072,0.059299998,1.383,200427008.0,198637363.0,-1.4000000000000001,
ASAN,-0.92265,117.961,1.445,1.333,14925000.0,723875968.0,-0.33558998,-0.27786,0.89335996,2.78947,16.468782,-1.11,3788068608.0,-14.582,5.2330356,0.0,1.213,155868992.0,86808795.0,10.100000000000001,44.72851423534784
LYB,0.07437,103.883,1.827,0.911,3353999872.0,39674998784.0,0.08948,0.01433,0.10105,2.73913,1.4939822,2.89,18152671232.0,8.2,0.45753425,1.8547,0.89,321400000.0,255284817.0,-7.6,0.4428813338543702
PII,0.0311,177.198,1.122,0.23,456800000.0,7072600064.0,0.07243,-0.02317,0.20916,2.94118,1.5537071,0.71,1905386368.0,7.416,0.26940393,3.7324,1.055,55900500.0,52900647.0,-11.4,5.397838260190129
GIS,0.26834,149.142,0.667,0.294,3170299904.0,19644299264.0,0.21409,0.16707,0.35377997,2.86957,3.2289143,4.55,29915445248.0,10.476,1.5228564,0.52529997,0.046,547601024.0,545229424.0,-5.0,
MSA,0.26218998,46.023,2.935,1.658,307375008.0,1816178048.0,0.268,0.21507,0.47259,1.8,5.1531763,7.26,6115801600.0,13.356,3.367402,0.2814,0.959,39305900.0,36876003.0,1.9,3.7188493852945363
OKE,0.16409001,144.846,0.666,0.452,5196000256.0,24960000000.0,0.2611,0.15691,0.35621,1.89474,2.3025758,5.12,49192890368.0,12.693,1.9708691,0.78129995,1.003,624632000.0,622821045.0,68.2,
VEL,0.13647,927.527,8.076,7.984,30710000.0,177987008.0,0.0,0.77264,0.72242,2.66667,1.0718772,1.93,622544960.0,,3.4976988,0.0,1.259,36491500.0,4065520.0,1.0,
CART,0.12956001,0.654,3.239,2.936,880000000.0,3455000064.0,0.14413999,0.12262999,0.75224,2.12121,3.794001,1.58,12053468160.0,21.964,3.4890823,0.0,,262516992.0,198952324.0,9.4,17.553793884484712
FBNC,0.06057,,,,,347423008.0,0.0,0.46138,0.0,2.25,1.1439505,2.11,1725285888.0,,4.965952,0.41709998,0.869,41368800.0,40586957.0,15.1,
OHI,0.10669,90.245,0.857,0.807,779907968.0,1084876032.0,0.91204,0.56523997,1.00441,2.35294,2.1686893,1.61,10689971200.0,14.902,9.850891,1.6646,0.729,289395008.0,288413951.0,13.8,
SYF,0.18597999,,,,9799999488.0,8705000448.0,0.0,0.44185,0.0,1.95455,1.3319788,7.3,20464119808.0,,2.3508465,0.137,1.415,380656992.0,378899716.0,-23.599999999999998,
PEPG,-0.79264,15.732,7.413,7.199,-82372000.0,,0.0,0.0,0.0,,0.37659517,-2.85,44804728.0,0.566,,0.0,1.386,32720900.0,10461891.0,,
WYNN,,,1.898,1.789,1426203008.0,7127961088.0,0.25257,0.19061,0.43537998,1.52941,-39.809433,4.35,8871314432.0,9.907,1.2445796,0.2299,1.325,106167000.0,82006477.0,-0.1,
LILA,-0.31877002,532.866,1.043,0.81,756300032.0,4456900096.0,0.33585998,0.13701001,0.77801,2.4,0.93963856,-3.31,1054308480.0,6.326,0.23655646,0.0,0.943,38958300.0,160879114.0,-1.0999999999999999,
KEYS,0.122150004,38.944,2.953,1.989,1102000000.0,5017999872.0,0.2224,0.17565,0.62575,,4.891225,3.51,25371248640.0,22.772,5.056048,0.0,1.107,172811008.0,171659596.0,3.1,19.183359013867488
